COUNTRY_NAME,YEAR_OF_MATCH,HOME_TEAM_GOAL,AWAY_TEAM_GOAL
Scotland,2014,2,0
Scotland,2014,0,1
Scotland,2014,0,3
Scotland,2014,2,1
Scotland,2014,2,2
Scotland,2014,2,1
Scotland,2014,3,1
Scotland,2014,1,2
Scotland,2014,0,1
Scotland,2014,3,0
Scotland,2014,1,1
Scotland,2014,1,4
Scotland,2014,0,0
Scotland,2014,2,1
Scotland,2014,1,2
Scotland,2014,3,2
Scotland,2014,2,0
Scotland,2014,3,0
Scotland,2014,0,4
Scotland,2014,2,1
Scotland,2014,1,2
Scotland,2014,0,1
Scotland,2014,2,3
Scotland,2014,1,1
Scotland,2014,2,0
Scotland,2014,3,1
Scotland,2014,1,2
Scotland,2015,2,0
Scotland,2015,0,1
Scotland,2015,0,0
Scotland,2015,4,3
Scotland,2015,0,1
Scotland,2015,0,4
Scotland,2015,1,5
Scotland,2015,2,1
Scotland,2015,1,2
Scotland,2015,1,1
Scotland,2015,3,0
Scotland,2015,1,2
Scotland,2015,0,1
Scotland,2015,1,1
Scotland,2015,2,0
Scotland,2015,0,1
Scotland,2015,2,0
Scotland,2015,1,2
Scotland,2015,1,1
Scotland,2015,5,0
Scotland,2015,1,2
Scotland,2015,2,0
Scotland,2015,0,1
Scotland,2015,1,1
Scotland,2015,3,1
Scotland,2015,1,0
Scotland,2015,2,4
Scotland,2015,1,1
Scotland,2015,0,1
Scotland,2015,0,4
Scotland,2015,2,0
Scotland,2015,1,1
Scotland,2015,2,0
Scotland,2015,1,3
Scotland,2015,1,4
Scotland,2015,2,1
Scotland,2015,0,0
Scotland,2015,1,2
Scotland,2015,1,1
Scotland,2015,1,1
Scotland,2015,2,1
Scotland,2015,3,0
Scotland,2015,3,1
Scotland,2015,1,2
Scotland,2015,1,3
Scotland,2015,2,5
Scotland,2015,2,2
Scotland,2015,1,1
Scotland,2016,8,1
Scotland,2015,0,2
Scotland,2016,2,0
Scotland,2015,1,1
Scotland,2016,1,0
Scotland,2015,2,3
Scotland,2015,1,0
Scotland,2015,0,1
Scotland,2015,1,3
Scotland,2015,2,1
Scotland,2015,3,1
Scotland,2015,0,3
Scotland,2015,1,2
Scotland,2015,4,0
Scotland,2015,2,2
Scotland,2015,0,4
Scotland,2015,1,0
Scotland,2015,0,0
Scotland,2015,2,0
Scotland,2015,1,2
Scotland,2015,0,2
Scotland,2015,0,2
Scotland,2015,2,0
Scotland,2015,1,1
Scotland,2015,2,2
Scotland,2016,0,3
Scotland,2015,0,1
Scotland,2015,2,2
Scotland,2016,2,0
Scotland,2015,5,2
Scotland,2015,0,0
Scotland,2016,0,0
Scotland,2015,3,4
Scotland,2015,3,2
Scotland,2015,2,0
Scotland,2015,3,2
Scotland,2016,1,0
Scotland,2016,2,1
Scotland,2016,2,0
Scotland,2016,2,2
Scotland,2016,3,3
Scotland,2016,3,4
Scotland,2016,1,4
Scotland,2016,6,0
Scotland,2016,2,1
Scotland,2016,2,4
Scotland,2016,2,3
Scotland,2016,0,0
Scotland,2016,0,0
Scotland,2016,0,0
Scotland,2016,1,2
Scotland,2016,1,0
Scotland,2016,3,1
Scotland,2016,5,1
Scotland,2016,2,1
Scotland,2016,2,2
Scotland,2016,0,1
Scotland,2016,1,0
Scotland,2016,0,3
Scotland,2016,1,0
Scotland,2016,2,0
Scotland,2016,2,0
Scotland,2016,0,0
Scotland,2016,1,0
Scotland,2016,3,1
Scotland,2016,0,2
Scotland,2016,3,0
Scotland,2016,2,1
Scotland,2016,0,0
Scotland,2016,1,2
Scotland,2016,2,1
Scotland,2016,2,1
Scotland,2016,1,1
Scotland,2016,1,1
Scotland,2016,1,1
Scotland,2016,1,0
Scotland,2016,3,1
Scotland,2016,0,3
Scotland,2016,0,0
Scotland,2016,0,1
Scotland,2016,0,1
Scotland,2016,0,0
Scotland,2016,0,2
Scotland,2016,1,2
Scotland,2015,1,0
Scotland,2015,2,2
Scotland,2015,2,0
Scotland,2015,0,0
Scotland,2015,2,2
Scotland,2015,1,1
Scotland,2016,2,1
Scotland,2016,0,1
Scotland,2016,0,1
Scotland,2016,2,1
Scotland,2016,1,2
Scotland,2016,1,1
Scotland,2016,2,2
Scotland,2016,1,2
Scotland,2016,0,3
Scotland,2016,0,1
Scotland,2016,2,1
Scotland,2016,0,3
Scotland,2016,3,0
Scotland,2016,3,1
Scotland,2016,5,2
Scotland,2016,1,2
Scotland,2016,0,0
Scotland,2016,0,1
Scotland,2016,0,2
Scotland,2016,2,1
Scotland,2016,2,1
Scotland,2016,3,0
Scotland,2016,1,2
Scotland,2016,1,0
Scotland,2016,3,0
Scotland,2016,1,0
Scotland,2016,1,2
Scotland,2016,3,1
Scotland,2016,1,1
Scotland,2016,1,3
Scotland,2016,1,3
Scotland,2016,4,1
Scotland,2016,0,4
Scotland,2016,1,4
Scotland,2016,0,1
Scotland,2016,2,1
Scotland,2016,2,3
Scotland,2016,0,1
Scotland,2016,1,1
Scotland,2016,0,2
Scotland,2016,1,2
Scotland,2016,3,2
Scotland,2016,3,3
Scotland,2016,2,1
Scotland,2016,1,1
Scotland,2016,0,1
Scotland,2016,1,3
Scotland,2016,0,1
Scotland,2016,4,0
Scotland,2016,2,4
Scotland,2016,2,2
Scotland,2016,0,4
Scotland,2016,7,0
Scotland,2016,2,2
Scotland,2015,4,2
Scotland,2015,2,1
Scotland,2015,4,0
Scotland,2015,1,2
Scotland,2015,2,2
Scotland,2015,1,2
Scotland,2015,2,0
Scotland,2015,1,3
Scotland,2015,3,0
Scotland,2015,0,2
Scotland,2015,0,4
Scotland,2015,2,1
Scotland,2015,3,1
Scotland,2015,1,1
Scotland,2015,3,2
Scotland,2015,1,0
Scotland,2015,0,2
Scotland,2015,2,1
Scotland,2015,2,1
Scotland,2015,1,2
Scotland,2015,2,0
Scotland,2015,1,1
Scotland,2015,0,1
Scotland,2015,4,1
Scotland,2015,6,0
Scotland,2015,1,1
Scotland,2015,1,0
Scotland,2015,1,3
Scotland,2015,2,1
Scotland,2015,1,0
Scotland,2015,0,0
Scotland,2015,3,3
Scotland,2015,2,1
Scotland,2015,1,2
Scotland,2015,2,1
Scotland,2015,2,1
Spain,2008,3,0
Spain,2008,1,1
Spain,2008,2,1
Spain,2008,1,0
Spain,2008,1,1
Spain,2008,1,2
Spain,2008,0,1
Spain,2008,1,0
Spain,2008,1,3
Spain,2008,4,0
Spain,2008,1,0
Spain,2008,1,0
Spain,2008,2,4
Spain,2008,1,0
Spain,2008,0,0
Spain,2008,2,1
Spain,2008,4,3
Spain,2008,6,0
Spain,2008,0,3
Spain,2008,3,3
Spain,2008,3,1
Spain,2008,2,3
Spain,2008,3,4
Spain,2008,4,1
Spain,2008,2,0
Spain,2008,2,1
Spain,2008,2,2
Spain,2008,1,0
Spain,2008,0,2
Spain,2008,0,2
Spain,2008,3,0
Spain,2008,0,3
Spain,2008,1,1
Spain,2008,0,0
Spain,2008,3,1
Spain,2008,3,1
Spain,2008,2,2
Spain,2008,1,0
Spain,2008,1,1
Spain,2008,1,2
Spain,2008,0,1
Spain,2008,1,2
Spain,2008,0,1
Spain,2008,4,1
Spain,2008,3,2
Spain,2008,3,0
Spain,2008,0,3
Spain,2008,4,2
Spain,2008,3,1
Spain,2008,2,0
Spain,2008,2,0
Spain,2008,3,3
Spain,2008,2,3
Spain,2008,3,3
Spain,2008,4,0
Spain,2008,2,1
Spain,2008,1,1
Spain,2008,1,1
Spain,2008,3,4
Spain,2008,2,5
Spain,2008,2,0
Spain,2008,3,0
Spain,2008,2,0
Spain,2008,1,1
Spain,2008,3,0
Spain,2008,1,0
Spain,2008,4,1
Spain,2008,1,0
Spain,2008,2,1
Spain,2008,2,0
Spain,2008,0,1
Spain,2008,1,0
Spain,2008,1,1
Spain,2008,4,1
Spain,2008,0,0
Spain,2008,1,2
Spain,2008,1,0
Spain,2008,2,3
Spain,2008,4,3
Spain,2008,5,2
Spain,2009,1,2
Spain,2009,1,0
Spain,2009,0,1
Spain,2009,3,1
Spain,2009,1,1
Spain,2009,3,1
Spain,2009,1,0
Spain,2009,3,1
Spain,2009,1,1
Spain,2009,1,0
Spain,2009,2,1
Spain,2009,1,2
Spain,2009,2,3
Spain,2009,2,2
Spain,2009,1,1
Spain,2009,2,0
Spain,2009,2,3
Spain,2009,0,3
Spain,2009,3,3
Spain,2009,1,3
Spain,2009,3,2
Spain,2009,1,1
Spain,2009,4,0
Spain,2009,1,3
Spain,2009,2,0
Spain,2009,0,1
Spain,2009,1,0
Spain,2009,5,0
Spain,2009,3,1
Spain,2009,2,0
Spain,2008,1,0
Spain,2008,4,3
Spain,2008,1,1
Spain,2008,4,3
Spain,2008,0,0
Spain,2008,0,1
Spain,2008,2,1
Spain,2008,0,0
Spain,2008,2,2
Spain,2008,1,1
Spain,2009,4,1
Spain,2009,1,0
Spain,2009,1,1
Spain,2009,3,1
Spain,2009,0,2
Spain,2009,5,1
Spain,2009,1,0
Spain,2009,1,1
Spain,2009,1,1
Spain,2009,2,1
Spain,2009,1,2
Spain,2009,0,2
Spain,2009,3,0
Spain,2009,1,0
Spain,2009,1,0
Spain,2009,2,2
Spain,2009,1,1
Spain,2009,1,2
Spain,2009,3,2
Spain,2009,3,2
Spain,2009,1,1
Spain,2009,2,1
Spain,2009,1,0
Spain,2009,3,1
Spain,2009,1,2
Spain,2009,1,1
Spain,2009,0,3
Spain,2009,2,1
Spain,2009,3,2
Spain,2009,1,0
Spain,2009,2,2
Spain,2009,1,1
Spain,2009,0,4
Spain,2009,1,1
Spain,2009,3,2
Spain,2009,1,1
Spain,2009,0,2
Spain,2009,1,1
Spain,2009,0,1
Spain,2009,0,0
Spain,2009,1,2
Spain,2009,1,1
Spain,2009,1,1
Spain,2009,2,0
Spain,2009,1,0
Spain,2009,2,1
Spain,2009,6,1
Spain,2009,1,1
Spain,2009,1,3
Spain,2009,1,0
Spain,2009,0,2
Spain,2009,2,1
Spain,2009,1,2
Spain,2009,4,3
Spain,2009,0,2
Spain,2009,2,2
Spain,2009,0,1
Spain,2009,1,1
Spain,2009,0,1
Spain,2009,1,2
Spain,2009,2,1
Spain,2009,1,2
Spain,2009,3,3
Spain,2009,1,0
Spain,2009,1,1
Spain,2009,2,0
Spain,2009,2,1
Spain,2009,1,2
Spain,2009,2,3
Spain,2009,5,3
Spain,2009,3,2
Spain,2009,0,0
Spain,2009,3,3
Spain,2009,3,2
Spain,2009,0,2
Spain,2009,2,2
Spain,2009,1,0
Spain,2009,1,1
Spain,2009,2,5
Spain,2009,5,0
Spain,2009,0,1
Spain,2009,4,1
Spain,2009,2,1
Spain,2009,2,1
Spain,2009,1,1
Spain,2009,1,0
Spain,2009,6,0
Spain,2009,2,0
Spain,2009,2,0
Spain,2009,3,0
Spain,2009,2,4
Spain,2009,0,2
Spain,2009,3,3
Spain,2009,3,1
Spain,2009,4,1
Spain,2009,3,0
Spain,2009,0,1
Spain,2009,0,1
Spain,2009,2,1
Spain,2009,0,1
Spain,2008,1,6
Spain,2008,1,2
Spain,2008,0,0
Spain,2008,1,0
Spain,2008,0,0
Spain,2008,1,1
Spain,2008,0,2
Spain,2008,1,0
Spain,2008,2,0
Spain,2008,4,0
Spain,2009,0,0
Spain,2009,2,3
Spain,2009,2,3
Spain,2009,1,2
Spain,2009,2,1
Spain,2009,2,0
Spain,2009,0,2
Spain,2009,2,0
Spain,2009,2,0
Spain,2009,0,1
Spain,2009,2,0
Spain,2009,1,0
Spain,2009,0,1
Spain,2009,2,1
Spain,2009,1,1
Spain,2009,3,1
Spain,2009,0,1
Spain,2009,0,1
Spain,2009,0,0
Spain,2009,3,0
Spain,2009,0,3
Spain,2009,1,2
Spain,2009,5,1
Spain,2009,1,2
Spain,2009,2,0
Spain,2009,2,1
Spain,2009,2,3
Spain,2009,3,2
Spain,2009,4,0
Spain,2009,2,0
Spain,2009,0,0
Spain,2009,2,4
Spain,2009,1,2
Spain,2009,2,4
Spain,2009,2,2
Spain,2009,1,1
Spain,2009,2,1
Spain,2009,2,1
Spain,2009,3,1
Spain,2009,2,0
Spain,2009,3,0
Spain,2009,0,2
Spain,2009,1,1
Spain,2009,0,2
Spain,2009,2,0
Spain,2009,1,0
Spain,2009,2,6
Spain,2009,0,2
Spain,2009,2,1
Spain,2009,1,2
Spain,2009,3,0
Spain,2009,3,1
Spain,2009,1,2
Spain,2009,0,0
Spain,2009,1,0
Spain,2009,3,1
Spain,2009,1,0
Spain,2009,3,2
Spain,2009,3,3
Spain,2009,3,0
Spain,2009,2,1
Spain,2009,1,0
Spain,2009,1,0
Spain,2009,2,0
Spain,2009,2,1
Spain,2009,3,2
Spain,2009,1,0
Spain,2009,1,1
Spain,2009,3,2
Spain,2009,0,0
Spain,2009,1,0
Spain,2009,0,3
Spain,2009,1,1
Spain,2009,1,2
Spain,2009,0,1
Spain,2009,1,0
Spain,2009,0,1
Spain,2009,1,3
Spain,2009,3,1
Spain,2009,1,4
Spain,2009,2,0
Spain,2009,3,0
Spain,2009,3,0
Spain,2009,2,1
Spain,2009,1,1
Spain,2009,0,2
Spain,2009,1,1
Spain,2009,2,1
Spain,2009,2,3
Spain,2009,1,1
Spain,2008,0,0
Spain,2008,2,0
Spain,2008,2,0
Spain,2008,7,1
Spain,2008,3,2
Spain,2008,2,0
Spain,2008,1,2
Spain,2008,1,1
Spain,2008,2,0
Spain,2008,0,2
Spain,2008,4,2
Spain,2008,0,0
Spain,2008,1,2
Spain,2008,0,1
Spain,2008,1,2
Spain,2008,1,2
Spain,2008,0,1
Spain,2008,0,1
Spain,2008,1,0
Spain,2008,2,1
Spain,2008,6,1
Spain,2008,2,2
Spain,2008,1,0
Spain,2008,0,1
Spain,2008,0,2
Spain,2008,2,2
Spain,2008,2,1
Spain,2008,0,1
Spain,2008,4,0
Spain,2008,0,4
Spain,2008,3,0
Spain,2008,2,1
Spain,2008,1,2
Spain,2008,0,0
Spain,2008,4,0
Spain,2008,0,0
Spain,2008,1,1
Spain,2008,0,1
Spain,2008,0,1
Spain,2008,2,1
Spain,2008,0,1
Spain,2008,0,3
Spain,2008,0,2
Spain,2008,3,0
Spain,2008,4,4
Spain,2008,3,2
Spain,2008,5,0
Spain,2008,2,1
Spain,2008,1,1
Spain,2008,1,0
Spain,2008,1,4
Spain,2008,1,4
Spain,2008,3,2
Spain,2008,1,1
Spain,2008,3,1
Spain,2008,0,3
Spain,2008,1,0
Spain,2008,1,1
Spain,2008,2,0
Spain,2008,2,4
Spain,2009,3,2
Spain,2009,1,0
Spain,2009,2,0
Spain,2009,1,1
Spain,2009,1,0
Spain,2009,2,0
Spain,2009,0,0
Spain,2009,3,0
Spain,2009,1,4
Spain,2009,3,0
Spain,2009,2,2
Spain,2009,3,2
Spain,2009,0,0
Spain,2009,1,0
Spain,2009,0,2
Spain,2009,2,3
Spain,2009,0,2
Spain,2009,4,2
Spain,2009,2,0
Spain,2009,3,1
Spain,2009,1,2
Spain,2009,3,1
Spain,2009,0,0
Spain,2009,0,2
Spain,2009,2,1
Spain,2009,1,0
Spain,2009,1,1
Spain,2009,3,1
Spain,2009,1,3
Spain,2009,1,1
Spain,2009,2,2
Spain,2009,3,3
Spain,2009,1,0
Spain,2009,5,1
Spain,2009,4,0
Spain,2009,0,1
Spain,2009,1,0
Spain,2009,1,4
Spain,2009,1,1
Spain,2009,0,1
Spain,2009,1,1
Spain,2009,2,1
Spain,2009,3,2
Spain,2009,0,2
Spain,2009,0,4
Spain,2009,1,3
Spain,2009,4,2
Spain,2009,1,2
Spain,2009,4,1
Spain,2009,1,1
Spain,2009,1,1
Spain,2009,0,1
Spain,2009,2,1
Spain,2009,1,2
Spain,2009,3,2
Spain,2009,1,0
Spain,2009,1,1
Spain,2009,2,3
Spain,2009,1,2
Spain,2009,0,1
Spain,2009,2,1
Spain,2009,1,2
Spain,2009,1,1
Spain,2009,2,0
Spain,2009,0,2
Spain,2009,2,0
Spain,2009,0,0
Spain,2009,6,0
Spain,2009,2,0
Spain,2009,2,1
Spain,2010,2,2
Spain,2010,1,0
Spain,2010,2,1
Spain,2010,2,0
Spain,2010,1,1
Spain,2010,1,0
Spain,2010,1,0
Spain,2010,0,0
Spain,2010,0,0
Spain,2010,2,0
Spain,2010,1,0
Spain,2010,0,4
Spain,2010,1,2
Spain,2010,0,5
Spain,2010,1,1
Spain,2010,1,3
Spain,2010,2,1
Spain,2010,1,0
Spain,2010,2,0
Spain,2010,1,1
Spain,2010,1,0
Spain,2010,3,2
Spain,2010,1,1
Spain,2010,4,0
Spain,2010,1,1
Spain,2010,4,1
Spain,2010,0,0
Spain,2010,2,0
Spain,2010,2,0
Spain,2010,1,0
Spain,2010,1,0
Spain,2010,0,1
Spain,2010,0,3
Spain,2010,1,0
Spain,2010,0,0
Spain,2010,4,2
Spain,2010,1,2
Spain,2010,1,1
Spain,2010,3,1
Spain,2010,2,0
Spain,2009,1,0
Spain,2009,0,3
Spain,2009,0,1
Spain,2009,1,1
Spain,2009,2,1
Spain,2009,4,1
Spain,2009,2,4
Spain,2009,1,0
Spain,2009,0,2
Spain,2009,1,1
Spain,2010,1,3
Spain,2010,1,0
Spain,2010,2,1
Spain,2010,0,2
Spain,2010,1,3
Spain,2010,2,1
Spain,2010,1,1
Spain,2010,0,1
Spain,2010,0,0
Spain,2010,0,2
Spain,2010,0,0
Spain,2010,3,0
Spain,2010,3,2
Spain,2010,1,0
Spain,2010,1,0
Spain,2010,2,1
Spain,2010,2,0
Spain,2010,3,1
Spain,2010,2,1
Spain,2010,1,1
Spain,2010,2,0
Spain,2010,0,3
Spain,2010,2,1
Spain,2010,1,0
Spain,2010,1,0
Spain,2010,1,1
Spain,2010,1,1
Spain,2010,2,2
Spain,2010,2,1
Spain,2010,0,3
Spain,2010,2,1
Spain,2010,2,1
Spain,2010,6,2
Spain,2010,4,1
Spain,2010,1,3
Spain,2010,1,1
Spain,2010,1,3
Spain,2010,2,1
Spain,2010,1,0
Spain,2010,4,0
Spain,2010,1,1
Spain,2010,1,0
Spain,2010,1,5
Spain,2010,0,0
Spain,2010,1,2
Spain,2010,3,2
Spain,2010,0,2
Spain,2010,4,1
Spain,2010,0,2
Spain,2010,2,1
Spain,2010,2,4
Spain,2010,0,0
Spain,2010,3,1
Spain,2010,3,2
Spain,2010,2,0
Spain,2010,3,0
Spain,2010,0,0
Spain,2010,1,1
Spain,2010,0,0
Spain,2010,2,2
Spain,2010,2,0
Spain,2010,4,1
Spain,2010,1,1
Spain,2010,1,4
Spain,2010,0,0
Spain,2010,3,0
Spain,2010,1,0
Spain,2010,0,0
Spain,2010,3,0
Spain,2010,1,0
Spain,2010,2,0
Spain,2010,2,1
Spain,2010,2,0
Spain,2010,0,2
Spain,2010,3,1
Spain,2010,2,2
Spain,2010,4,1
Spain,2010,1,3
Spain,2010,2,4
Spain,2010,2,0
Spain,2010,2,2
Spain,2010,1,1
Spain,2010,0,0
Spain,2010,2,1
Spain,2010,2,4
Spain,2010,2,0
Spain,2010,0,0
Spain,2010,2,0
Spain,2010,1,0
Spain,2010,1,0
Spain,2010,1,1
Spain,2010,3,0
Spain,2010,3,0
Spain,2010,0,0
Spain,2010,1,3
Spain,2010,3,2
Spain,2010,4,3
Spain,2010,0,1
Spain,2010,1,0
Spain,2010,3,0
Spain,2009,2,3
Spain,2009,5,0
Spain,2009,3,2
Spain,2009,4,0
Spain,2009,0,2
Spain,2009,1,2
Spain,2009,2,2
Spain,2009,1,0
Spain,2009,5,2
Spain,2009,1,2
Spain,2010,3,0
Spain,2010,0,2
Spain,2010,2,2
Spain,2010,1,1
Spain,2010,3,0
Spain,2010,0,2
Spain,2010,4,1
Spain,2010,1,1
Spain,2010,3,0
Spain,2010,2,0
Spain,2010,1,2
Spain,2010,0,0
Spain,2010,1,0
Spain,2010,0,1
Spain,2010,3,0
Spain,2010,1,1
Spain,2010,0,2
Spain,2010,4,1
Spain,2010,3,2
Spain,2010,2,0
Spain,2010,2,1
Spain,2010,0,2
Spain,2010,3,0
Spain,2010,1,2
Spain,2010,3,1
Spain,2010,3,0
Spain,2010,1,2
Spain,2010,2,0
Spain,2010,1,1
Spain,2010,2,2
Spain,2010,0,0
Spain,2010,3,0
Spain,2010,3,2
Spain,2010,2,1
Spain,2010,2,2
Spain,2010,0,0
Spain,2010,0,0
Spain,2010,2,0
Spain,2010,0,0
Spain,2010,2,0
Spain,2010,0,2
Spain,2010,4,3
Spain,2010,3,1
Spain,2010,1,2
Spain,2010,3,1
Spain,2010,0,1
Spain,2010,1,0
Spain,2010,1,2
Spain,2010,0,0
Spain,2010,1,1
Spain,2010,1,1
Spain,2010,0,0
Spain,2010,3,1
Spain,2010,2,1
Spain,2010,1,4
Spain,2010,2,1
Spain,2010,0,2
Spain,2010,0,1
Spain,2010,3,2
Spain,2010,1,3
Spain,2010,1,1
Spain,2010,3,1
Spain,2010,1,5
Spain,2010,4,1
Spain,2010,4,2
Spain,2010,3,1
Spain,2010,1,0
Spain,2010,3,1
Spain,2010,1,4
Spain,2010,1,1
Spain,2010,2,1
Spain,2010,1,1
Spain,2010,2,1
Spain,2010,2,3
Spain,2010,2,2
Spain,2010,2,0
Spain,2010,3,2
Spain,2010,2,1
Spain,2010,1,0
Spain,2010,5,1
Spain,2010,0,3
Spain,2010,2,0
Spain,2010,4,0
Spain,2010,2,3
Spain,2010,1,0
Spain,2010,3,3
Spain,2010,1,1
Spain,2010,2,0
Spain,2010,2,0
Spain,2010,1,1
Spain,2009,2,1
Spain,2009,0,3
Spain,2009,0,2
Spain,2009,1,0
Spain,2009,2,0
Spain,2009,1,2
Spain,2009,1,1
Spain,2009,3,1
Spain,2009,2,2
Spain,2009,1,4
Spain,2009,0,0
Spain,2009,1,0
Spain,2009,3,0
Spain,2009,0,4
Spain,2009,3,0
Spain,2009,1,0
Spain,2009,3,0
Spain,2009,2,2
Spain,2009,2,2
Spain,2009,0,2
Spain,2009,1,1
Spain,2009,0,0
Spain,2009,0,1
Spain,2009,2,1
Spain,2009,2,2
Spain,2009,4,1
Spain,2009,2,1
Spain,2009,2,1
Spain,2009,0,1
Spain,2009,1,0
Spain,2009,2,1
Spain,2009,2,1
Spain,2009,1,0
Spain,2009,4,2
Spain,2009,1,2
Spain,2009,3,1
Spain,2009,3,0
Spain,2009,2,2
Spain,2009,0,0
Spain,2009,1,2
Spain,2009,2,1
Spain,2009,1,0
Spain,2009,0,0
Spain,2009,4,0
Spain,2009,0,0
Spain,2009,2,0
Spain,2009,1,1
Spain,2009,1,1
Spain,2009,6,1
Spain,2009,0,3
Spain,2009,5,0
Spain,2009,0,2
Spain,2009,1,1
Spain,2009,1,1
Spain,2009,2,0
Spain,2009,1,0
Spain,2009,1,0
Spain,2009,1,1
Spain,2009,2,1
Spain,2009,0,1
Spain,2010,4,0
Spain,2010,0,1
Spain,2010,0,3
Spain,2010,1,3
Spain,2010,0,0
Spain,2010,1,4
Spain,2010,3,1
Spain,2010,1,0
Spain,2010,0,0
Spain,2010,0,0
Spain,2010,3,2
Spain,2010,2,0
Spain,2010,1,3
Spain,2010,4,1
Spain,2010,1,1
Spain,2010,2,0
Spain,2010,3,0
Spain,2010,1,0
Spain,2010,1,0
Spain,2010,1,2
Spain,2010,1,2
Spain,2010,2,0
Spain,2010,3,1
Spain,2010,1,0
Spain,2010,0,1
Spain,2010,3,0
Spain,2010,2,1
Spain,2010,0,0
Spain,2010,1,0
Spain,2010,0,0
Spain,2010,1,2
Spain,2010,1,1
Spain,2010,1,1
Spain,2010,0,8
Spain,2010,5,1
Spain,2010,1,0
Spain,2010,2,4
Spain,2010,3,0
Spain,2010,3,1
Spain,2010,3,0
Spain,2010,1,3
Spain,2010,0,3
Spain,2010,2,1
Spain,2010,5,0
Spain,2010,1,0
Spain,2010,1,3
Spain,2010,2,3
Spain,2010,3,1
Spain,2010,1,0
Spain,2010,2,0
Spain,2010,3,0
Spain,2010,1,0
Spain,2010,1,1
Spain,2010,2,0
Spain,2010,0,3
Spain,2010,2,0
Spain,2010,1,0
Spain,2010,2,0
Spain,2010,1,0
Spain,2010,4,1
Spain,2010,1,0
Spain,2010,1,3
Spain,2010,1,3
Spain,2010,3,3
Spain,2010,5,0
Spain,2010,2,1
Spain,2010,1,1
Spain,2010,2,0
Spain,2010,4,1
Spain,2010,0,1
Spain,2010,3,1
Spain,2010,2,3
Spain,2010,1,0
Spain,2010,0,0
Spain,2010,1,2
Spain,2010,1,5
Spain,2010,1,2
Spain,2010,1,1
Spain,2010,0,3
Spain,2010,0,0
Spain,2011,2,0
Spain,2011,2,3
Spain,2011,1,0
Spain,2011,2,1
Spain,2011,2,1
Spain,2011,2,1
Spain,2011,1,2
Spain,2011,1,2
Spain,2011,0,0
Spain,2011,3,0
Spain,2011,4,1
Spain,2011,4,2
Spain,2011,0,0
Spain,2011,2,3
Spain,2011,4,0
Spain,2011,0,1
Spain,2011,0,4
Spain,2011,1,1
Spain,2011,1,1
Spain,2011,4,1
Spain,2011,1,1
Spain,2011,4,2
Spain,2011,0,4
Spain,2011,1,2
Spain,2011,1,0
Spain,2011,2,0
Spain,2011,4,1
Spain,2011,2,1
Spain,2011,2,0
Spain,2011,3,0
Spain,2010,2,0
Spain,2010,1,2
Spain,2010,0,2
Spain,2010,1,0
Spain,2010,3,5
Spain,2010,0,0
Spain,2010,4,1
Spain,2010,4,0
Spain,2010,2,2
Spain,2010,1,0
Spain,2011,1,0
Spain,2011,3,0
Spain,2011,3,0
Spain,2011,4,3
Spain,2011,1,0
Spain,2011,4,1
Spain,2011,1,3
Spain,2011,2,1
Spain,2011,3,2
Spain,2011,1,0
Spain,2011,0,4
Spain,2011,0,2
Spain,2011,0,3
Spain,2011,1,1
Spain,2011,1,2
Spain,2011,3,3
Spain,2011,2,0
Spain,2011,0,1
Spain,2011,2,0
Spain,2011,1,0
Spain,2011,3,0
Spain,2011,3,0
Spain,2011,2,0
Spain,2011,1,1
Spain,2011,0,0
Spain,2011,4,1
Spain,2011,0,1
Spain,2011,3,2
Spain,2011,4,1
Spain,2011,1,1
Spain,2011,1,0
Spain,2011,1,1
Spain,2011,1,2
Spain,2011,2,1
Spain,2011,3,2
Spain,2011,2,2
Spain,2011,1,0
Spain,2011,1,0
Spain,2011,0,1
Spain,2011,1,0
Spain,2011,2,1
Spain,2011,0,0
Spain,2011,0,1
Spain,2011,1,0
Spain,2011,0,1
Spain,2011,1,1
Spain,2011,1,1
Spain,2011,2,0
Spain,2011,4,0
Spain,2011,1,0
Spain,2011,0,3
Spain,2011,1,2
Spain,2011,0,0
Spain,2011,2,2
Spain,2011,0,0
Spain,2011,2,2
Spain,2011,3,1
Spain,2011,0,0
Spain,2011,2,1
Spain,2011,4,1
Spain,2011,0,1
Spain,2011,2,1
Spain,2011,3,0
Spain,2011,1,1
Spain,2011,1,0
Spain,2011,1,1
Spain,2011,7,0
Spain,2011,0,0
Spain,2011,1,1
Spain,2011,1,2
Spain,2011,1,2
Spain,2011,1,0
Spain,2011,2,0
Spain,2011,2,0
Spain,2011,3,1
Spain,2011,1,2
Spain,2011,1,3
Spain,2011,0,1
Spain,2011,2,1
Spain,2011,1,0
Spain,2011,1,1
Spain,2011,4,0
Spain,2011,1,1
Spain,2011,2,2
Spain,2011,2,2
Spain,2011,2,0
Spain,2011,3,1
Spain,2011,0,2
Spain,2011,1,1
Spain,2011,2,0
Spain,2011,1,0
Spain,2011,0,1
Spain,2011,2,1
Spain,2011,0,1
Spain,2011,1,0
Spain,2011,1,2
Spain,2011,0,4
Spain,2011,2,1
Spain,2011,2,0
Spain,2011,0,1
Spain,2010,2,2
Spain,2010,1,2
Spain,2010,1,2
Spain,2010,2,0
Spain,2010,1,2
Spain,2010,2,2
Spain,2010,1,2
Spain,2010,1,0
Spain,2010,1,2
